User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Sleep_Hours,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Work_Productivity_Score,Stress_Level
337,44,Male,Business Owner,Android,5.6,1.6,7.1,9,1,9.8,7.2,2.8
338,59,Male,Student,iOS,4.9,2.1,7.6,7,4,5.6,8,2.2
339,19,Male,Professional,iOS,5.5,1.5,9.6,10,3,5,8.2,3
340,43,Male,Professional,iOS,3.5,5.8,6.5,31,5,4.3,9.5,2.6
341,34,Female,Freelancer,Android,4.6,0.2,7.9,8,1,4.6,9.1,3.3
342,57,Male,Student,Android,5.6,3,5.4,27,2,9.2,8.8,4.8
343,50,Other,Student,Android,8.4,2.6,6.8,16,1,7.2,5,5.9
344,26,Male,Business Owner,Android,4.2,0.5,6.6,15,1,3.9,8.5,2.6
345,60,Female,Professional,iOS,6.5,2.1,5.3,23,3,4.2,6,6.6
346,56,Male,Business Owner,Android,4.2,2.8,6.3,23,0,3.8,8.5,3.1
347,46,Male,Professional,Android,3.8,2.3,7.4,23,4,7.8,8,3.6
348,59,Other,Professional,Android,6.4,2.1,7.6,29,2,6.8,8.1,4.5
349,43,Female,Professional,Android,5.5,2.6,6.3,11,2,2.8,7,4.3
350,52,Female,Business Owner,Android,6.4,1.3,5.4,30,0,6,7.3,5.4
351,42,Female,Student,Android,5,1.8,9.2,29,1,2.6,7.2,2.6
352,41,Other,Student,Android,4.3,3.5,7.3,34,2,5.3,9.7,4
353,30,Female,Professional,iOS,2.7,3.7,5.3,26,2,6.6,10,2.8
354,24,Male,Student,Android,6.1,1.6,7.4,22,6,9.4,6.7,4.9
355,53,Male,Professional,iOS,8.5,2.3,4.8,33,1,6.4,3.9,7.8
356,37,Female,Business Owner,iOS,7.2,2.2,7.4,32,3,3.1,5.9,6.1
357,18,Female,Freelancer,Android,4.5,4,7.5,25,2,4,8.3,2.3
358,25,Female,Student,Android,3.8,1.5,3.4,22,3,6.5,7.8,5.1
359,33,Male,Freelancer,iOS,5,1.7,8.3,19,0,7.1,7.2,3.2
360,31,Female,Professional,Android,5.3,1.5,9.1,39,3,6.7,6.9,4.6
361,29,Female,Student,Android,5.4,2,7.6,19,1,5.3,9.5,2.7
362,40,Female,Professional,Android,6.4,4.4,5.3,31,2,7,6.3,3.8
363,32,Male,Freelancer,iOS,3.3,1.7,6.2,8,3,6.7,9.6,3
364,45,Other,Student,Android,6,1.8,7.2,22,4,12.1,6.1,5.9
365,51,Female,Professional,iOS,5.7,2.1,6.6,6,1,4.9,5.3,4.3
366,19,Female,Student,Android,4.7,4.5,8,22,1,5.7,10,2
367,49,Female,Freelancer,Android,6.7,3.5,6.9,30,3,3,5.4,4.9
368,40,Female,Student,iOS,7.9,1.9,6.5,32,0,4.9,6.6,4.9
369,39,Male,Professional,Android,7.9,2.1,7.7,7,2,7.9,6.4,5.4
370,42,Female,Professional,Android,5.8,0.2,8.1,33,4,7.2,8.3,2.2
371,39,Female,Professional,Android,3.3,2.8,8.1,20,4,3.1,10,1.8
372,39,Male,Student,Android,5,0.6,5.7,8,3,8.8,8.6,4.6
373,59,Male,Professional,Android,5.6,3.6,4.3,31,1,5.8,9,5
374,23,Male,Professional,Android,6.5,5.5,5.8,27,5,7.2,6.6,4.3
375,32,Female,Professional,iOS,6,4.1,6,34,3,6.2,6.7,4.6
376,60,Female,Professional,iOS,5.4,1.5,5.4,38,3,7.4,7.5,3.8
377,54,Male,Student,Android,6.3,2.1,5.2,16,3,8.4,8.6,3.5
378,50,Female,Professional,Android,3.7,3,8,6,2,5.3,7.8,1.8
379,25,Female,Professional,iOS,5.8,0.2,7.4,7,0,6.3,7.2,3.6
380,22,Female,Professional,iOS,3.8,3.2,8,18,5,7.6,9.9,1.7
381,56,Female,Professional,iOS,2.6,3.2,7.5,18,1,4.2,10,2.7
382,21,Female,Student,Android,3.5,2.5,6.8,18,1,3,9.5,2.9
383,23,Male,Professional,Android,2.9,3.2,5.4,27,0,8.9,7.6,4
384,49,Female,Student,iOS,5.5,2.3,7.2,23,4,6.7,8.9,3.9
385,47,Female,Professional,Android,3,1.9,6.9,10,1,5.1,8.9,3.2
386,52,Male,Student,Android,6.6,6.5,8.9,16,2,7.1,7.1,4.4
387,57,Other,Student,Android,5.9,4.7,6.1,7,2,8.2,7,4.6
388,33,Male,Student,iOS,6.6,1.2,5.9,33,0,7.3,4.3,5.9
389,30,Female,Professional,Android,6.2,1.5,9,13,1,4.7,8.7,5.4
390,59,Female,Freelancer,iOS,8.6,2.6,8.2,32,3,8.9,6.4,4.7
391,47,Female,Professional,iOS,6.6,1.2,7.7,27,3,7.2,8.2,3.1
392,36,Female,Freelancer,Android,4.9,4,7.4,24,2,5.2,7.2,2.9
393,34,Female,Student,Android,5.8,0.8,7,30,1,4.2,7,4.6
394,36,Female,Student,Android,4.4,3.9,7.3,6,0,6.6,8.2,1.4
395,45,Female,Professional,Android,5.3,1.3,8.8,17,1,8,7.3,2.8
396,43,Female,Freelancer,Android,5.3,2.5,7.7,36,3,4.6,8.2,5.3
397,54,Female,Professional,Android,6,2.4,7.1,27,1,4.9,7.2,7.2
398,43,Female,Professional,Android,3.8,1.3,6.8,12,1,7.5,9.9,3.6
399,40,Male,Student,iOS,5.6,1.1,9.2,11,2,6.1,7.3,4.6
400,26,Female,Freelancer,Android,6.6,0.8,7,23,7,6.1,6.2,5.7
401,29,Male,Freelancer,Android,8.4,3.9,7.3,6,0,5.8,6.4,5.6
402,18,Female,Professional,Android,5.7,1,8,6,4,5.4,5.3,5.1
403,18,Male,Student,iOS,5.7,2.1,8.2,18,1,2.6,7.4,4.1
404,51,Female,Student,Android,5,1,4.6,35,0,4.1,9.3,3.5
405,49,Male,Professional,Android,8.8,3.7,7.8,39,2,4.3,3.5,7.9
406,42,Male,Professional,Android,6.3,2.2,6.2,21,0,7,7.1,4.9
407,57,Female,Professional,iOS,4.9,3.6,9,22,3,9.8,6.7,4.5
408,18,Male,Professional,iOS,5.9,3.1,6.7,31,1,6.2,6.7,5.8
409,33,Male,Business Owner,iOS,6.6,0.6,6.5,20,0,8.1,7.8,4.2
410,56,Male,Student,iOS,6.4,2.5,6.1,12,1,5.4,6.5,5.1
411,22,Female,Professional,Android,3.5,1.1,8.3,34,1,6.6,10,3.2
412,39,Male,Student,Android,7.9,3.2,5.5,21,3,6,5.3,4.6
413,46,Female,Freelancer,Android,6.8,1.5,5.8,22,1,5.8,6.5,7.4
414,20,Female,Student,iOS,3.7,1.6,6.3,8,1,5.7,9,2
415,29,Male,Professional,Android,4.1,4,7.8,9,3,6.6,8.6,4.4
416,43,Male,Student,Android,2.6,2.9,7,31,3,8.1,10,1.3
417,33,Other,Freelancer,iOS,3.8,1.5,6.3,22,2,3.6,8.5,4.5
418,54,Female,Business Owner,Android,6.6,1.3,7.6,15,0,6.1,7.6,3.9
419,39,Male,Professional,iOS,4,2.4,5.2,9,1,8.9,10,3.1
420,46,Male,Professional,Android,2.4,3.1,7.1,7,2,5.9,9.8,1.9
421,31,Male,Professional,Android,5.7,2.1,7,23,0,6,6.2,3.8
422,45,Female,Business Owner,Android,4.1,1.3,7.4,26,1,9.4,9.1,3.6
423,22,Female,Professional,Android,8.8,3.5,6.1,29,6,4.5,4.6,5.6
424,47,Male,Student,iOS,5.5,2.3,9.5,30,3,6.3,6.9,3.3
425,22,Male,Professional,iOS,9.8,3.4,5,33,3,5,3.8,7.3
426,29,Male,Professional,Android,4.8,2.9,7.2,29,2,8.7,8.7,3.5
427,33,Other,Freelancer,iOS,4.6,0.2,5.5,35,2,5.8,7.1,4
428,43,Female,Student,iOS,4.4,0.5,6.6,34,1,11.3,5.8,3.3
429,43,Female,Business Owner,Android,6.5,2.8,6.2,34,5,6.1,4.5,8.9
430,38,Male,Freelancer,Android,4.4,2,7,25,1,3.3,8.2,1.8
431,56,Female,Student,iOS,4.1,3.5,4.7,19,1,7.6,8,3.9
432,53,Male,Professional,Android,3.6,1.2,8.4,26,4,10.7,7.5,3.9
433,50,Female,Professional,Android,4.8,3.5,8.2,27,2,4.3,9,4.2
434,47,Male,Student,iOS,5.3,2.2,7.7,28,1,10.2,8.3,1.7
435,54,Female,Professional,iOS,6.9,2.4,7.5,19,1,2.7,7.1,5.9
436,40,Male,Professional,Android,5.4,5,8.1,8,1,6.8,7.8,5.3
437,27,Female,Student,iOS,3.5,2.2,7.6,27,3,6.2,9.5,3.3
438,22,Male,Professional,Android,4.1,2.5,5.4,16,2,6.6,9.8,4.6
439,53,Male,Student,Android,3.6,2.6,8,10,4,2.8,8.4,2.2
440,51,Male,Business Owner,Android,7.4,1.2,8,37,2,2.6,5.6,4.2
441,48,Female,Student,Android,7.3,1.6,5,35,1,4.8,4.6,6.6
442,27,Male,Student,Android,4.9,1.4,6.4,12,4,11.9,9.3,3.1
443,36,Male,Business Owner,iOS,3.9,1.5,7.1,7,1,5.6,10,1.2
444,49,Male,Professional,iOS,5.3,3.8,7.8,6,0,6.2,9.5,2.7
445,18,Male,Freelancer,Android,5.5,2.3,7.2,5,2,6.6,8.5,2.9
446,22,Male,Student,iOS,2.7,2.8,7.3,14,3,7.4,7.4,2.6
447,21,Male,Student,Android,5.7,2.2,7.8,19,1,3.8,9,1.5
448,33,Male,Student,Android,2.9,3.5,8.1,21,2,5.5,10,2.1
449,41,Male,Business Owner,iOS,3.9,3.7,5.3,23,2,4.6,7.8,3.1
450,33,Female,Student,Android,4.8,0.3,8.1,13,4,8.1,8.9,3.3
451,19,Male,Professional,iOS,5.3,3.3,5.7,5,2,4.9,8.3,4.9
452,45,Female,Professional,Android,3.4,1.6,6,9,2,7.8,8.9,3.1
453,49,Male,Freelancer,Android,4,1.6,7.3,23,2,5.1,8.1,3.6
454,44,Other,Student,Android,5.8,1.6,8.2,12,0,5.1,7.4,4.4
455,37,Male,Student,Android,5.3,2.3,7.7,16,1,3.7,8.1,2.8
456,41,Female,Professional,iOS,8.7,2.7,7.3,7,1,4.3,4.4,7.4
457,29,Female,Professional,Android,3.9,3.3,7.6,15,0,7.2,8.4,3.9
458,52,Male,Professional,Android,5.5,1.6,5.1,10,0,7.4,9.1,4.2
459,50,Male,Student,Android,3.4,5.3,7.2,31,6,5.5,9.4,1
460,50,Male,Freelancer,Android,7.9,2.6,8.3,19,3,4.9,5.9,5.7
461,60,Male,Student,Android,8.1,4.2,7.2,30,3,5.3,4.6,6.6
462,54,Male,Student,Android,7,1.8,8.1,24,1,6.1,6.8,4.2
463,29,Female,Student,iOS,8.4,0.2,6.5,5,1,4.7,4.8,6.5
464,20,Male,Student,Android,5.6,5.8,6.1,26,4,6.8,7.8,6.6
465,18,Male,Freelancer,Android,3.8,0.2,6.8,7,2,7.1,8.5,3.1
466,50,Female,Freelancer,Android,4,3.2,7.7,39,1,9.3,9.4,1.3
467,57,Female,Student,Android,1.2,1.1,6.6,32,3,7.8,10,1
468,27,Male,Freelancer,Android,1.1,2.6,8.2,30,4,8.7,10,1.4
469,60,Female,Professional,Android,6.9,3.3,5.9,31,0,6.6,4.3,7.4
470,46,Female,Professional,Android,3.8,1,5.6,16,3,9.5,8.5,4
471,30,Male,Student,Android,3.1,4.1,8.8,36,2,6.9,9.7,2.2
472,29,Male,Professional,iOS,9,3.3,7.6,32,2,6.1,6,5.1
473,48,Male,Freelancer,Android,5.5,0.6,7.9,9,1,5.2,9.3,4.4
474,19,Male,Professional,Android,7.4,1.4,6.9,8,2,7.6,6.7,5
475,52,Male,Professional,Android,5.3,4.5,5.8,10,1,5.2,8.5,3.3
476,40,Male,Freelancer,Android,4.3,4.6,7,34,3,7.3,7.3,2.9
477,34,Female,Student,iOS,10.4,0.5,6.8,19,3,6.7,4.2,7
478,43,Female,Student,Android,4.5,0.9,6.5,27,3,7,6.6,2.5
479,25,Female,Professional,Android,6.5,2.5,6.4,10,1,6.3,5.1,4.7
480,46,Female,Professional,Android,5.4,1.3,6.6,21,6,4.9,7.8,4.8
481,43,Female,Business Owner,Android,7.3,2.7,6.7,36,0,6.9,7.1,5.5
482,27,Female,Student,Android,7.9,2.4,6.4,38,2,4.4,5.1,5.6
483,43,Female,Student,Android,4,0.9,6.6,32,1,5.7,9.1,2.5
484,51,Male,Professional,Android,5.3,2.2,9.5,16,1,8.8,6.6,3
485,58,Male,Professional,Android,1.9,1.8,7.4,16,2,6.1,10,1
486,24,Female,Business Owner,Android,5.1,2.3,7.6,11,0,6.9,9,1.4
487,21,Male,Business Owner,iOS,7.3,2.2,6.3,11,1,4.5,6.8,6.3
488,28,Male,Professional,Android,7.3,1.7,5.8,18,5,6.8,6.9,5.5
489,46,Male,Professional,iOS,8.8,4.7,8.3,34,1,5.2,5.9,4.7
490,53,Other,Professional,Android,6.9,3.6,5.7,9,1,6,4.3,7.1
491,42,Male,Professional,iOS,4.7,3,7.1,37,1,7.3,9,3.9
492,38,Male,Professional,Android,5.3,0.5,7,11,2,7.4,8.7,4.3
493,53,Male,Student,iOS,3.9,2.2,6.7,6,1,2.8,9,2.6
494,27,Female,Freelancer,Android,4,1.7,6.7,7,0,4.8,9,2.1
495,54,Male,Business Owner,iOS,7.8,2.4,7.2,23,2,9.3,6.4,6.2
496,26,Male,Professional,Android,4.1,4.5,6.2,33,0,6.9,7.9,4.2
497,41,Other,Student,Android,5.1,2.9,7.9,12,1,7.2,8.2,3.6
498,52,Female,Freelancer,Android,6.9,1.2,5.9,35,1,4.3,6.3,4.5
499,52,Female,Business Owner,Android,5.7,4.7,7.4,34,2,7.8,7.2,4.8
500,53,Female,Professional,iOS,4.6,0.2,4.7,31,2,5.5,8.7,2.8
501,35,Male,Student,Android,3.5,2.3,5.8,7,3,4.6,8.5,3.3
502,56,Female,Student,iOS,4.3,2,6,12,2,4.1,8.1,4.4
503,49,Male,Professional,Android,4.6,4.8,4.8,32,4,8.6,7.7,3.9
504,41,Female,Professional,Android,4.7,0.6,8.2,23,3,4.9,7.9,3.2
505,40,Male,Business Owner,iOS,7.3,2.1,5.6,11,1,9,6.2,4.2
506,49,Male,Professional,Android,8.5,2.1,7.6,15,2,7.2,5.2,5.6
507,54,Male,Student,Android,2.3,2.3,7.4,9,4,7.8,7.9,1.4
508,29,Male,Professional,Android,1,2.9,5.4,35,2,7,10,2.6
509,30,Male,Student,iOS,10,0.7,7,21,0,4.7,3.7,8
510,40,Female,Student,Android,6,0.4,4.1,8,2,6.9,7.2,5.7
511,42,Female,Professional,Android,6.4,3.9,6.2,38,4,10.2,5.6,4.6
512,52,Male,Student,Android,7.2,5.6,7.2,27,2,7.6,5.7,5.1
513,58,Male,Student,Android,3.1,5.1,5.6,33,4,7.1,10,3.7
514,47,Female,Professional,Android,5.3,4.7,6.3,27,2,5,9,5.2
515,34,Female,Professional,iOS,6.9,3.3,7.7,8,3,5.2,7.2,5.6
516,37,Male,Freelancer,Android,6.2,2.2,6.2,27,0,5,4,7.2
517,42,Female,Student,Android,5.7,4,10,15,2,5.7,8.9,4.3
518,39,Female,Professional,iOS,3.9,2.2,7.5,15,1,2.7,9.4,1.1
519,30,Male,Professional,Android,7.1,2.2,5.4,36,1,5.8,6.7,4.5
520,36,Male,Student,Android,6.5,1.9,6.9,7,0,6.9,7.2,4
521,53,Male,Student,Android,5.8,2.9,8.4,37,2,9.4,8,2
522,29,Female,Professional,Android,7.9,0.6,4.4,11,3,5,6.1,5.8
523,58,Male,Student,Android,4.5,1.2,6.6,12,2,7.3,8.2,3.6
524,36,Male,Professional,iOS,8.4,3,6.8,8,1,3.6,7.4,6
525,29,Female,Professional,Android,4.6,2.4,7,30,1,4.9,7.1,2.3
526,26,Male,Professional,Android,5,3.2,7.7,6,1,6.8,7,1.7
527,24,Female,Freelancer,Android,5.9,2.3,6.1,8,1,5.8,7.7,3.8
528,45,Male,Professional,iOS,3.6,1.4,6.2,33,1,5.8,9.8,4
529,31,Other,Student,Android,2.6,3.2,7.5,13,1,7.1,9.2,1.4
530,48,Female,Student,Android,3,2.2,7.8,36,2,2.4,10,1
531,36,Female,Professional,Android,4.6,2.6,5.9,5,4,5.7,10,3.3
532,33,Male,Student,Android,4.2,1.5,5.8,32,2,8.1,9.8,2.4
533,22,Male,Student,Android,6.8,4.8,6,6,3,6.2,6.3,6
534,52,Female,Freelancer,Android,4.8,1.6,5.2,35,2,1.5,6.3,6.7
535,29,Male,Student,Android,3.7,1.6,7.2,19,2,4.1,8.8,2.9
536,42,Female,Professional,Android,7.8,3.2,6.1,25,3,9.2,5.5,6.9
537,38,Female,Student,iOS,2.9,2.2,7.2,23,4,7.7,9.8,1.3
538,53,Female,Professional,Android,5.9,0.7,6.2,8,2,7.8,6.9,5.4
539,40,Male,Business Owner,Android,7.3,1.8,6.7,7,2,8.4,5.9,6.3
540,33,Female,Business Owner,Android,8,3.3,6.8,9,6,5,6.4,6.1
541,56,Female,Business Owner,Android,3.4,4.5,5.3,15,2,8.7,9.1,2.3
542,59,Female,Professional,iOS,8.7,2.7,6.8,29,1,5.4,5.5,6.5
543,56,Female,Student,Android,4.3,0.2,4.8,21,1,11.4,6.8,5
544,31,Male,Professional,Android,5.4,0.2,8.7,31,2,6.8,7,3.5
545,48,Female,Student,Android,7.4,3.4,7.3,12,2,6.9,5.8,3.9
546,22,Female,Student,Android,3.6,1.6,6.9,36,2,6.2,7.7,3.2
547,52,Male,Student,Android,5,2,8.6,27,2,6.8,7.6,4.1
548,40,Male,Professional,Android,6.4,3.9,8.6,37,2,6.4,5.9,5.1
549,46,Male,Student,iOS,6.6,4.2,7.8,35,2,6.1,7.3,1.9
550,60,Female,Business Owner,iOS,8.1,3.6,6.3,12,4,5.2,6.4,6
551,28,Female,Professional,iOS,4.2,1.7,7.2,20,2,5.9,8.3,4.8
552,35,Male,Student,Android,6.5,3.6,8.3,39,1,6.5,8.1,4.2
553,29,Female,Professional,Android,5.9,0.2,4.5,23,3,6.1,8.2,4.2
554,26,Female,Professional,Android,6.2,4,7.4,33,3,7.2,7,3.1
555,27,Female,Freelancer,iOS,4,2.2,6.4,32,1,4,7.7,1.7
556,34,Female,Student,iOS,4.3,4.6,8.2,17,2,5.6,8.6,1.5
557,55,Male,Professional,Android,3.7,2.1,5.5,36,4,7.9,8.4,3.9
558,24,Female,Professional,iOS,8.3,0.2,9.2,12,1,8.7,5.7,6.3
559,30,Male,Professional,iOS,4.4,5.6,7.4,22,1,4.3,7.7,2
560,57,Female,Professional,iOS,6.8,3,6.2,34,2,7.7,5.6,4.9
561,59,Female,Student,Android,7.9,2.4,6.3,25,1,7.9,4.8,4.7
562,26,Male,Freelancer,Android,5.6,2.8,7,13,5,9.2,5.4,5.1
563,44,Male,Student,Android,3.1,1.9,5.8,21,3,10.1,8.6,3.4
564,19,Male,Freelancer,Android,8,0.6,4.4,29,0,7.4,3.7,8.4
565,22,Male,Student,Android,7,4.3,5.9,7,4,5.5,7,5.7
566,46,Female,Student,Android,3.8,3.4,6.4,10,1,7.5,8.9,2.6
567,54,Female,Professional,Android,4.8,1.9,7.6,5,2,8.6,7.3,4.4
568,55,Male,Professional,Android,2.9,3.7,6.4,8,2,7.8,10,1.9
569,36,Male,Student,Android,2.3,2.2,7.7,34,2,5.9,9.1,2
570,25,Male,Professional,iOS,8.1,3.1,8.7,34,2,4.6,8.2,3.3
571,18,Male,Professional,iOS,2.9,1.1,9.4,10,1,8.3,10,1.3
572,39,Male,Professional,iOS,10.1,2.1,6.8,14,1,7.3,4.3,8.1
573,34,Male,Professional,Android,5.4,2.9,6.2,26,2,7.4,7.9,4.8
574,24,Male,Student,iOS,5.8,3.5,7.5,30,0,9.7,8.4,5.7
575,42,Male,Business Owner,Android,6.5,2.3,7,32,6,6.2,5.2,5
576,21,Male,Freelancer,Android,2.9,2.6,5.9,17,3,5,10,1.8
577,53,Female,Freelancer,Android,3.1,1.5,6.4,28,3,8.3,8.3,2
578,23,Male,Professional,Android,4.2,2.1,8.1,27,1,6.4,6.9,2.9
579,48,Male,Freelancer,Android,4.1,2.7,6.4,5,2,7.3,8.8,5.8
580,36,Female,Professional,Android,1.9,3.5,7.8,24,2,4.9,9.7,1.8
581,56,Female,Professional,Android,6.2,0.5,4.2,35,3,8.3,8.4,5.8
582,44,Male,Freelancer,iOS,5.6,3,7.7,32,3,10.2,7,3.8
583,27,Male,Professional,Android,6.4,3.5,7,7,4,6.2,7.2,5.1
584,43,Female,Student,Android,6,2.5,5.3,9,2,7.2,6.8,4.9
585,36,Female,Business Owner,iOS,2.9,3.5,6.3,24,2,8.9,9.7,1
586,56,Male,Professional,iOS,6,5,7.8,5,2,4.7,6.7,4
587,20,Male,Professional,iOS,4.8,1.9,8,5,1,8.3,8.6,3.6
588,30,Female,Professional,Android,4.5,2.1,6.8,28,4,4.9,10,1.9
589,45,Female,Student,iOS,8.9,0.9,5.5,25,3,3.4,4.7,8
590,37,Male,Freelancer,iOS,5.7,1.3,8.5,20,1,7,5.8,2.6
591,45,Male,Professional,iOS,3.3,1.1,5.9,27,0,5.6,9.7,2.3
592,25,Male,Freelancer,Android,3.4,4.1,5.2,8,1,3.9,9.6,2.2
593,58,Male,Professional,iOS,1.5,2.1,7.5,13,1,9.1,10,2.4
594,56,Female,Freelancer,Android,3.8,1.8,6.9,13,3,7,9.1,4.2
595,18,Male,Freelancer,iOS,3.7,5.8,8.5,37,2,5.8,9.8,1.5
596,20,Other,Student,Android,4.3,4.9,6.8,29,4,7.9,8.6,1
597,30,Male,Student,iOS,6.1,3.2,6.7,8,0,11.2,6.8,3.1
598,45,Male,Freelancer,Android,2.8,4.4,5.7,33,2,4.6,9.9,2.5
599,42,Male,Student,Android,6.2,3.4,9.2,5,4,6.7,8.8,1.6
600,50,Female,Freelancer,Android,7.9,3.7,5.3,37,2,11.6,5.9,5.3
601,55,Female,Professional,iOS,5,2.4,6,22,2,5.5,6.1,4.9
602,23,Female,Professional,Android,6,3.1,4.6,36,2,7,5,7.1
603,49,Female,Student,iOS,5.2,1.4,7.2,14,0,8.9,6.3,3.5
604,38,Male,Professional,iOS,5.9,2,5.4,26,6,6.3,8.1,3.6
605,33,Female,Student,Android,4.8,1.4,6.3,30,5,6.7,8.2,5
606,38,Male,Student,iOS,6.9,2.8,7.1,30,0,4.6,6.3,5.3
607,28,Female,Professional,Android,3.9,3.8,5.8,36,1,4.2,8.7,3.5
608,54,Male,Student,Android,6.5,2.3,7.1,20,2,7.5,7.2,4.2
609,53,Male,Professional,Android,8.5,5.1,7.1,38,3,7.9,5.9,7.4
610,52,Female,Professional,Android,5,3.6,9.2,15,5,2.1,9.5,1.9
611,36,Male,Business Owner,iOS,2.4,2.2,8.4,13,0,6.2,10,1
612,37,Female,Freelancer,Android,8.3,0.9,7.4,35,3,9.9,5.7,6.2
613,35,Female,Professional,Android,1.2,2.5,7.3,20,1,6.5,10,1
614,58,Male,Freelancer,Android,10.1,1.7,7.7,37,2,10.7,3.5,5.5
615,31,Male,Freelancer,iOS,6.7,2.3,7.1,16,1,7.7,6.5,5.3
616,32,Female,Student,Android,9.4,2.8,5.5,14,2,4.1,3.9,7.4
617,48,Female,Business Owner,Android,7.8,1.8,6,30,1,5.9,5,6.5
618,18,Male,Professional,iOS,4.3,2.7,5.7,10,0,7.4,8.5,3.1
619,20,Female,Professional,iOS,4.9,3.5,6.2,39,1,2,6.1,6
620,33,Female,Professional,Android,5.7,4.7,8,22,3,10.9,8.1,5.8
621,40,Male,Student,iOS,6.7,2.3,7.4,27,3,6.4,7.5,3.9
622,28,Female,Student,iOS,4.6,3,6.8,28,5,7.2,10,3.2
623,29,Male,Student,Android,5.8,2,4.6,16,0,6,7,5.1
624,27,Female,Freelancer,Android,5.9,3.6,6,26,2,8.5,8.5,3
625,49,Male,Professional,iOS,8.1,1.4,7.8,7,1,7.2,5.8,4.9
626,33,Male,Professional,Android,4.1,3.8,8.7,15,2,7.9,9.4,2.6
627,25,Female,Student,iOS,1.2,3.5,7.7,29,3,7.1,10,1
628,55,Male,Freelancer,Android,3.1,2.6,6.9,23,3,4.4,10,1.5
629,29,Female,Professional,Android,5.8,4.3,7.9,24,0,3.5,6.6,5.5
630,41,Female,Professional,Android,6.9,1,7,7,1,4.7,6.4,6
631,45,Male,Student,iOS,5.8,1.9,8.2,36,1,6,8.1,2.4
632,25,Male,Professional,iOS,3.3,3.2,7.1,35,1,8.6,8.4,1.3
633,45,Female,Student,Android,4.5,2.2,6.8,7,2,11.2,9.7,4.1
634,53,Male,Freelancer,iOS,5.8,2.7,5.7,33,3,8.5,6.6,6.2
635,43,Female,Student,Android,1.6,3,6.8,29,1,6.1,10,1.3
636,25,Male,Student,Android,5.8,2.8,8.9,22,2,6.4,7,3.2
637,45,Female,Business Owner,Android,4.1,2.3,4.6,33,1,5,8.8,3.1
638,45,Male,Student,Android,6.6,1.5,7.4,31,2,7.4,8.3,4.4
639,54,Male,Student,Android,4.9,3.1,6.3,12,2,7.7,7.2,3.3
640,58,Male,Student,Android,5.7,2.6,8.4,24,1,7.9,8.6,4.9
641,53,Male,Freelancer,Android,7.4,3.9,8.4,26,0,6.4,5.8,6.8
642,44,Male,Professional,Android,5.6,1.2,5,34,2,4,7.1,5.2
643,34,Female,Business Owner,Android,5.6,1.4,8.3,8,3,8,7.2,3.6
644,26,Male,Professional,iOS,5.3,5.2,7.2,31,3,5.9,8.8,2.7
645,50,Male,Student,Android,5.3,0.2,6.2,11,0,3.7,8.1,4.5
646,37,Female,Student,iOS,6.7,2.4,4.1,27,4,10.1,6.7,7.4
647,30,Female,Freelancer,iOS,6.6,0.6,8.7,18,1,5.6,7.6,2.8
648,45,Female,Business Owner,Android,6.5,2.4,7.8,20,0,5.7,7.6,4.2
649,46,Male,Business Owner,iOS,3.6,3.9,6.6,37,2,8.1,9.6,2.9
650,30,Female,Freelancer,Android,6.7,1.4,6.6,9,1,6.5,4.8,7.3
651,52,Female,Freelancer,Android,3.2,2.1,5.1,37,0,9.2,6.8,3.1
652,23,Male,Professional,Android,5.2,2.9,8.4,12,1,4.3,10,1.1
653,35,Female,Professional,Android,5.8,1.8,5.8,22,5,2.4,7,4.9
654,22,Female,Student,Android,7.9,3.8,7.4,20,4,7.2,5.1,7.3
655,42,Female,Student,Android,5.5,2.2,4.8,30,3,5.6,8.8,4.6
656,19,Female,Professional,Android,6.1,2.1,6,33,3,7.7,6.9,6.3
657,27,Female,Professional,Android,3.9,1.7,6.2,10,2,6.6,9.3,3.3
658,47,Male,Professional,iOS,3.6,4.3,6.9,28,2,4.6,8.6,3.1
659,22,Male,Professional,Android,5,2.4,8.9,34,1,7.6,6.8,4.7
660,50,Female,Professional,Android,5.9,3.2,7.8,23,2,10,8,2.7
661,18,Female,Professional,Android,5.6,2.6,7,37,3,3.4,7.5,3.6
662,35,Female,Student,Android,4.5,3.9,7,30,2,2.2,8.7,1.5
663,49,Female,Business Owner,Android,7.8,1.9,7,9,1,6.5,5,5.3
664,28,Female,Business Owner,Android,3.8,2.2,6.5,32,1,6.4,10,2.6
665,38,Female,Student,Android,9.8,1.8,8.4,31,3,7.8,5,6.5
666,43,Male,Professional,Android,4.3,2.6,5,15,0,8.7,6.5,5.4
667,42,Male,Professional,iOS,4.5,1.6,7.3,13,2,9.6,8.8,3
668,39,Male,Professional,Android,5.4,2.5,8.8,11,3,5.8,10,4
669,44,Female,Professional,Android,5.5,0.8,7.8,20,0,2.8,7.4,2.1
670,30,Male,Freelancer,Android,4.1,2.6,3.6,18,2,7.2,7.7,5.2
671,50,Male,Professional,Android,5.2,1,4.6,31,3,5.8,7.5,4.9
672,51,Male,Student,Android,5.9,1.6,6.6,22,4,5,7.9,5.8
673,58,Female,Professional,Android,6.9,4.1,8.9,7,1,7.3,6.9,3.9
674,52,Male,Student,Android,3.7,3.5,6.5,16,3,3.8,10,1.5
